"","player_name","player_id","alt_id","league_id","goal","distance","cosangle","head","throughball","cross","fast_break","big_chance","open_play","freekick","difficult"
"1637","De Marcos",404,0,4,0,62.122,0.971,0,0,0,0,0,1,0,0
"161975","Bostjan Cesar",154,0,2,0,53.524,0.754,0,0,1,0,0,0,0,0
"110721","Younousse Sankhare",1080,0,3,1,68.953,0.964,0,0,0,0,0,1,0,0
"83774","Philippe Mexes",733,0,2,0,54.765,0.799,1,0,1,0,0,0,0,0
"144688","Frederic Sammaritano",3363,0,3,0,71.168,0.983,0,0,0,0,0,1,0,0
"62595","Gianni Bruno",383,0,3,0,54.418,0.993,0,0,0,1,0,1,0,0
"37587","Daniel Sturridge",244,0,1,0,64.441,0.946,0,0,0,0,0,1,0,0
"66037","David Ngog",1799,0,3,0,58.844,0.963,0,0,0,0,0,1,0,0
"89584","Lucas Castro",513,0,2,0,72.685,0.985,0,0,0,0,0,1,0,0
"162135","Mehdi Abeid",2514,0,3,0,76.294,0.979,0,0,0,0,0,1,0,0
"84098","Sebastian Larsson",496,0,1,0,75.777,0.978,0,0,0,0,0,1,0,0
"56533","Jacques-Alaixys Romao",766,0,3,0,59.102,0.925,0,0,0,0,1,0,0,0
"123038","Fernando Llorente",937,0,4,0,53.784,0.788,1,0,1,0,0,1,0,0
"25903","Kevin Mirallas",334,0,1,0,60.326,0.937,0,0,0,0,0,1,0,0
"27620","Juan Iturbe",530,0,2,0,70.553,0.972,0,0,0,0,0,0,0,0
"88326","Luis Suarez",248,0,4,0,56.139,0.936,0,0,0,0,0,1,0,0
"170149","Kwadwo Asamoah",724,0,2,0,68.94,0.964,0,0,0,0,0,1,0,0
"64454","Vladimir Darida",1123,0,5,0,73.05,0.976,0,0,0,0,0,1,0,0
"128972","Oriol Romeu",1551,0,1,0,71.798,0.971,0,0,0,0,0,1,0,0
"3232","David Rodríguez",1056,0,4,0,55.746,0.919,0,1,0,1,1,1,0,0
"83151","Max Gradel",183,0,3,0,60.549,0.944,0,0,0,0,0,1,0,0
"89045","Yuya Osako",2168,0,5,0,60.295,0.936,1,0,0,0,0,0,0,0
"17252","Leonardo Bittencourt",356,0,5,1,55.593,0.969,0,0,0,1,1,1,0,0
"108661","Jonathan dos Santos",2436,0,4,0,59.171,0.93,0,0,0,0,0,1,0,1
"41027","Odaïr Fortes",445,0,3,0,66.791,0.979,0,0,0,0,0,1,0,0
"16621","Senad Lulic",721,0,2,0,72.208,0.972,0,0,0,1,0,1,0,0
"42468","Franco Brienza",1538,0,2,0,74.639,0.981,0,0,0,0,0,0,1,0
"88548","Manolo Gabbiadini",602,0,2,0,77.571,0.982,0,0,0,0,0,1,0,0
"21784","Paul Verhaegh",1321,0,5,0,69.04,0.975,0,0,0,0,0,1,0,0
"166272","Mickael Le Bihan",2999,0,3,0,53.12,0.887,0,0,0,0,0,1,0,1
"46361","Mario Mandzukic",800,0,4,0,54.46,0.791,1,0,1,0,0,1,0,0
"88694","Eric-Maxim Choupo-Moting",261,0,5,0,53.37,0.85,0,0,0,0,0,1,0,0
"100475","Giacomo Bonaventura",164,0,2,0,53.926,0.764,0,0,1,0,0,1,0,0
"162744","Eden Hazard",564,0,1,0,67.508,0.963,0,0,0,0,0,1,0,0
"112152","Pablo Hernández",1548,0,4,0,76.096,0.986,0,0,0,0,0,1,0,0
"74467","Geoffrey Kondogbia",447,0,3,0,73.965,0.976,0,0,0,0,0,1,0,0
"174476","Marcel Schäfer",299,0,5,0,50.444,0.728,1,0,1,0,1,1,0,0
"112677","Shane Long",668,0,1,0,64.244,0.948,0,0,0,0,0,1,0,0
"126385","Markus Suttner",2952,0,5,0,69.192,0.971,0,0,0,0,0,0,0,0
"88404","Adrián",171,0,4,0,55.032,0.965,0,1,0,1,1,1,0,0
"163396","David Silva",880,0,1,0,66.233,0.964,0,0,0,0,0,0,0,0
"81694","Romain Alessandrini",903,0,3,0,66.961,0.972,0,0,0,0,0,0,1,0
"48491","Ikechukwu Uche",444,0,4,1,49.649,0.411,1,0,0,0,1,1,0,0
"167710","Dani Ceballos",3061,0,4,0,54.292,0.976,0,0,0,0,0,1,0,0
"113374","Arjen Robben",141,0,5,0,55.051,0.969,0,0,0,0,0,1,0,1
"79618","Fernandinho",881,0,1,0,64.437,0.948,0,0,0,0,0,1,0,0
"150597","Jay Rodriguez",578,0,1,0,62.224,0.931,1,0,1,0,0,1,0,0
"8050","Juan Guillermo Cuadrado",718,0,2,0,65.275,0.959,0,0,0,0,0,1,0,0
"178490","Ángel Lafita",1464,0,4,0,66.109,0.967,0,0,0,1,0,1,0,0
"7644","Jakub Blaszczykowski",279,0,5,0,62.331,0.932,0,0,0,0,0,1,0,0
"81904","Sergio Agüero",333,0,1,0,55.665,0.843,1,0,0,0,0,1,0,0
"1536","Admir Mehmedi",705,0,5,0,66.021,0.965,0,0,0,0,0,1,0,0
"58370","Timo Werner",471,0,5,0,55.674,0.899,0,0,0,0,1,1,0,0
"136668","Pape Sane",3603,0,3,0,53.192,0.727,1,0,1,0,0,0,0,0
"174384","Wayne Rooney",131,0,1,0,53.604,0.793,1,0,1,0,0,1,0,0
"115794","Álvaro Medrán",2534,0,4,0,54.54,0.82,1,0,1,0,0,1,0,0
"45068","Süleyman Koc",2220,0,5,0,63.27,0.983,0,0,0,0,0,1,0,0
"100457","Fran Rico",1068,0,4,0,52.362,0.9,1,0,1,0,0,0,0,0
"98974","Eder",3052,0,1,0,50.286,0.514,1,0,0,0,0,0,0,0
"78479","Oriol Riera",352,0,4,0,55.764,0.844,1,0,1,0,0,1,0,0
"16110","Francisco Portillo",1169,0,4,0,58.232,0.98,0,0,0,0,0,1,0,0
"162727","Eden Hazard",564,0,1,0,51.24,0.985,0,0,0,0,0,1,0,0
"18449","Cheick Tioté",204,0,1,0,72.72,0.973,0,0,0,0,0,1,0,0
"146351","Wilfried Zaha",1582,0,1,1,57.766,0.974,0,0,0,0,0,0,0,0
"40398","Manucho",1002,0,4,0,58.392,0.894,1,0,1,0,0,1,0,0
"10442","Raffael",276,0,5,0,71.701,0.979,0,0,0,0,0,0,0,0
"99255","Jonas Martin",1603,0,3,0,54.976,0.807,1,0,1,0,1,1,0,0
"141713","Gregoire Defrel",2378,0,2,0,48.913,0.559,1,0,1,0,1,1,0,0
"92554","Nicolai Müller",260,0,5,0,73.28,0.979,0,0,0,0,0,1,0,0
"123849","Esteban Granero",2234,0,4,0,57.084,0.865,1,0,1,0,0,0,0,0
"19393","Franck Ribéry",139,0,5,0,55.393,0.975,0,0,0,0,0,1,0,0
"169672","Jérôme Gondorf",2840,0,5,0,63.281,0.971,0,0,0,0,0,1,0,0
"171711","Nicolas de Preville",114,0,3,0,70.09,0.968,0,0,0,0,0,1,0,0
"145544","Adrian Stoian",954,0,2,0,55.907,0.904,0,0,0,0,0,0,0,0
"76457","Alessandro Florenzi",46,0,2,0,70.968,0.97,0,0,0,0,0,1,0,0
"141823","Tomás Rincón",1476,0,2,0,56.257,0.885,0,0,0,0,0,1,0,0
"126130","Florian Grillitsch",2853,0,5,0,70.028,0.967,0,0,0,0,0,1,0,0
"125439","Romain Hamouma",186,0,3,0,69.838,0.971,0,0,0,0,0,0,1,0
"55331","Didier Drogba",2160,0,1,0,74.26,0.977,0,0,0,0,0,0,1,0
"132756","Romelu Lukaku",335,0,1,0,49.832,0.379,0,0,0,0,0,1,0,0
"27007","Timo Perthel",812,0,5,0,77.003,0.98,0,0,0,0,0,1,0,1
"30380","Pierre-Emile Højbjerg",1613,0,5,0,58.669,0.894,0,0,0,0,0,1,0,0
"51217","Licá",2392,0,4,0,57.846,0.883,0,1,0,0,0,1,0,0
"88408","Denis Suárez",2199,0,4,0,57.798,0.941,0,0,0,0,0,1,0,0
"53561","Fredy Hinestroza",2236,0,4,0,60.637,0.983,0,0,0,1,0,1,0,0
"65099","Walid Mesloub",2411,0,3,0,73.594,0.976,0,0,0,0,0,1,0,0
"8494","Jaime Gavilán",715,0,4,0,69.423,0.981,0,0,0,0,0,1,0,0
"166311","Matías Silvestre",1111,0,2,0,74.868,0.98,0,0,0,0,0,1,0,0
"68183","Diafra Sakho",2179,0,1,0,71.834,0.978,0,0,0,0,0,1,0,0
"138565","Valère Germain",1608,0,3,1,56.12,0.86,1,0,1,0,0,1,0,0
"62690","Francois Modesto",382,0,3,0,47.124,-0.28,0,0,0,0,1,0,0,0
"156359","Diego Carlos",3366,0,3,1,48.251,0.403,0,0,0,0,1,0,0,0
"1552","Pedro León",467,0,4,1,92.88,0.993,0,0,0,0,0,0,1,0
"82994","Hernanes",436,0,2,0,56.836,0.967,0,0,0,0,0,1,0,0
"34103","Jack Cork",1568,0,1,0,69.058,0.964,0,0,0,0,0,1,0,0
"133608","Hilton",474,0,3,0,57.219,0.873,1,0,1,0,0,0,0,0
"139598","Lorenzo Insigne",585,0,2,0,69.141,0.981,0,0,0,0,0,1,0,0
"177921","Ronny",360,0,5,0,56.734,0.973,0,0,0,0,0,0,0,0
"16148","Ricky van Wolfswinkel",554,0,1,0,49.034,0.897,1,0,1,0,0,1,0,0
"82175","Jonathas",2238,0,4,0,64.428,0.945,0,0,0,0,0,1,0,0
"3576","Jhon Córdoba",1088,0,4,0,53.834,0.766,1,0,1,0,0,0,0,0
"109181","Francesco Lodi",613,0,2,0,67.757,0.963,0,0,0,0,0,1,0,0
"28809","Cani",388,0,4,0,70.874,0.979,0,0,0,0,0,1,0,0
"44912","Kévin Monnet-Paquet",380,0,3,0,55.717,0.891,0,0,0,0,0,1,0,0
"30012","Ciprian Marica",920,0,4,1,52.788,0.713,1,0,1,0,1,0,0,0
"102776","Luis Suarez",248,0,4,0,65.475,0.95,0,0,0,0,0,1,0,0
"32123","Francesco Totti",50,0,2,0,74.452,0.979,0,0,0,0,0,0,1,0
"133886","Corentin Tolisso",1916,0,3,0,71.132,0.978,0,0,0,0,0,1,0,0
"47844","Ivan Radovanovic",511,0,2,0,73.497,0.978,0,0,0,0,0,1,0,0
"36175","Wissam Ben Yedder",69,0,3,0,67.573,0.971,0,0,0,0,0,0,1,0
"104690","Nabil Ghilas",2318,0,4,0,55.4,0.925,0,0,0,0,0,1,0,0
"39881","Siaka Tiéné",1502,0,3,1,69.824,0.97,0,0,0,0,0,0,1,0
"112167","Michael Krohn-Dehli",484,0,4,0,59.412,0.978,0,0,0,0,0,1,0,0
"4279","Mario Balotelli",1109,0,2,0,73.523,0.978,0,0,0,0,0,1,0,0
"179094","Rubén Pérez",216,0,4,0,69.634,0.966,0,0,0,0,0,1,0,0
"128686","Papakouly Diop",99,0,4,0,53.729,0.761,1,0,1,0,0,0,0,0
"178586","Sadio Diallo",1218,0,3,0,71.061,0.989,0,0,0,0,0,1,0,1
"52341","Mario Gomez",1953,0,2,0,53.727,0.866,1,0,1,0,0,1,0,0
"132569","Oscar",549,0,1,0,66.424,0.964,0,0,0,0,0,0,0,0
"119730","Carlos Bacca",651,0,2,0,53.738,0.973,0,0,0,0,0,1,0,0
"146515","Majeed Waris",1725,0,3,1,54.265,0.789,1,0,1,0,0,0,0,0
"163462","Luis Suarez",248,0,4,0,55.344,0.833,0,0,0,0,0,1,0,0
"178933","Mame Biram Diouf",1039,0,5,0,56.852,0.922,1,0,1,0,0,1,0,0
"92031","Jacopo Sala",1888,0,2,0,66.501,0.977,0,0,0,1,0,1,0,0
"164958","Nabil Fekir",997,0,3,0,66.919,0.969,0,0,0,0,0,0,1,0
"44929","Fausto Rossi",35,0,4,0,75.594,0.982,0,0,0,0,0,1,0,0
"75062","Denis Cheryshev",1816,0,4,0,56.739,0.948,0,0,0,0,0,1,0,0
"128857","Florent Balmont",63,0,3,0,66.172,0.959,0,0,0,0,0,1,0,0
"79344","Radja Nainggolan",595,0,2,0,76.139,0.987,0,0,0,0,0,1,0,0
"143028","Andrea Belotti",2362,0,2,0,64.078,0.945,0,0,0,0,0,1,0,0
"12166","Dusan Basta",594,0,2,0,59.121,0.903,0,0,0,0,0,1,0,0
"76271","Iñaki Williams",2605,0,4,0,49.528,0.352,1,0,0,0,0,0,0,0
"122770","Joaquín",425,0,4,0,59.795,0.952,0,0,0,0,0,1,0,0
"52375","Bruno Peres",2400,0,2,0,55.24,0.976,0,1,0,0,0,1,0,0
"98362","Marco Parolo",3,0,2,0,54.972,0.98,0,0,1,0,0,1,0,0
"86706","Joel Ward",1014,0,1,1,49.418,0.316,1,0,0,0,1,1,0,0
"121440","Christian Clemens",2406,0,5,0,54.995,0.813,1,0,1,0,0,1,0,0
"136998","Danny Rose",1691,0,1,0,70.555,0.973,0,0,0,0,0,0,0,1
"51184","Giannelli Imbula",768,0,3,0,72.808,0.978,0,0,0,0,0,1,0,0
"39603","Peter Pekarík",874,0,5,0,78.206,0.984,0,0,0,0,0,0,0,0
"144227","Giovanni Simeone",3563,0,2,1,49.597,0.519,0,0,0,0,1,1,0,0
"115458","Abdoulaye Doucouré",1747,0,4,0,68.426,0.983,0,0,0,0,0,1,0,0
"149188","Roberto Inglese",3092,0,2,0,68.863,0.965,0,0,0,0,0,1,0,0
"80853","Alassane Pléa",2249,0,3,0,56.032,0.862,0,0,1,0,0,1,0,1
"118738","Jhon Córdoba",1088,0,5,0,52.462,0.685,0,0,0,0,0,1,0,0
"141665","Riccardo Saponara",1284,0,2,0,50.239,0.941,0,0,1,0,0,0,0,0
"15048","Ikechukwu Uche",444,0,4,1,51.855,0.659,0,0,0,0,1,0,0,0
"101793","Fabinho",1809,0,3,0,71.062,0.969,0,0,0,0,0,0,1,0
"125930","Leonardo Ulloa",2131,0,1,0,55.844,0.895,1,0,1,0,0,1,0,0
"71577","Felipe Anderson",926,0,2,1,53.683,0.952,0,0,0,0,1,1,0,0
"55961","Cristiano Ronaldo",86,0,4,0,55.659,0.841,1,0,1,0,0,0,0,0
"128629","Piotr Zielinski",2048,0,2,0,64.884,0.949,0,0,0,0,0,1,0,0
"19492","Manolo Gabbiadini",602,0,2,0,56.182,0.988,0,0,0,0,0,1,0,0
"63996","Lazaros Christodoulopoulos",456,0,2,0,76.612,0.979,0,0,0,0,0,1,0,0
"36063","Giovanni Marchese",955,0,2,0,75.952,0.98,0,0,0,0,0,1,0,0
"38053","Eliseu",339,0,4,0,72.583,0.98,0,0,0,0,0,1,0,0
"135295","Zargo Toure",3079,0,3,0,58.457,0.891,1,0,0,0,0,0,0,0
"45345","Mario",397,0,4,0,70.627,0.977,0,0,0,0,0,1,0,0
"100346","Gilles Sunu",1726,0,3,1,51.755,0.656,0,0,1,0,1,0,0,1
"7145","Álvaro Vadillo",440,0,4,0,71.465,0.97,0,0,0,0,0,0,0,1
"136890","Kalidou Koulibaly",2298,0,2,0,54.959,0.832,1,0,0,0,0,0,0,0
"25858","Lévy Madinda",1055,0,4,0,50.688,0.533,1,0,1,0,0,1,0,0
"14886","Nicolás López",1307,0,2,0,72.451,0.973,0,0,0,0,0,1,0,0
"48572","Simone Verdi",2332,0,2,0,55.121,0.976,0,0,0,0,0,1,0,0
"37041","Saúl Ñíguez",961,0,4,0,68.039,0.979,0,0,0,0,0,0,1,0
"65227","Rubén Pardo",867,0,4,0,69.949,0.967,0,0,0,0,0,1,0,0
"121399","Aleksandar Kolarov",337,0,1,0,64.845,0.947,0,0,0,0,0,1,0,0
"159799","Bouna Sarr",2106,0,3,0,52.411,0.983,0,0,0,0,0,1,0,0
"2925","Jaume Costa",1018,0,4,0,72.499,0.977,0,0,0,0,0,0,0,0
"54483","Augusto Fernández",487,0,4,0,51.854,0.946,1,0,1,0,0,0,0,0
"35305","Nolan Roux",56,0,3,0,54.016,0.804,1,0,1,0,0,1,0,0
"64962","Ricardo Álvarez",43,0,1,0,74.572,0.985,0,0,0,0,0,1,0,0
"42463","Alejandro Rodriguez",2289,0,2,0,53.105,0.957,0,0,1,0,0,1,0,1
"72698","Massimo Coda",2290,0,2,0,74.741,0.976,0,0,0,0,0,1,0,0
"124903","Lorenzo Insigne",585,0,2,0,74.793,0.984,0,0,0,0,0,1,0,0
"101651","Gylfi Sigurdsson",683,0,1,0,58.944,0.949,0,0,0,0,0,1,0,0
"102649","Sandro Wagner",1426,0,5,0,52.142,0.656,1,0,1,0,0,0,0,0
"163105","Remo Freuler",3199,0,2,0,68.988,0.964,0,0,0,0,0,0,0,1
"178131","Fredy Guarín",49,0,2,0,78.95,0.982,0,0,0,0,0,1,0,0
"141119","Maximilian Philipp",2173,0,5,0,73.144,0.973,0,0,0,0,0,1,0,0
"105320","Marco Asensio",3024,0,4,0,59.847,0.931,0,0,0,0,0,1,0,0
"106371","Matías Vecino",1285,0,2,0,70.081,0.969,0,0,0,0,0,1,0,0
"99338","Paco Alcácer",753,0,4,1,47.539,-0.148,0,0,0,0,1,1,0,0
"63194","David López",914,0,2,0,76.129,0.979,0,0,0,0,0,1,0,0
"70554","Valon Behrami",2024,0,5,0,53.722,0.758,1,0,1,0,0,0,0,0
"65538","Falcao",185,0,1,0,52.976,0.77,1,0,1,0,0,1,0,0
"181758","Tarik Elyounoussi",271,0,5,0,64.576,0.95,0,0,0,0,0,0,0,0
"133492","Riccardo Meggiorini",611,0,2,0,50.628,0.957,1,0,1,0,0,0,0,0
"168175","Florian Lejeune",3465,0,4,0,74.9,0.979,0,0,0,0,0,0,1,0
"66637","Adem Ljajic",453,0,2,0,54.142,0.777,0,0,0,0,1,1,0,0
"57039","Lionel Messi",894,0,4,0,60.24,0.913,0,0,0,0,0,1,0,0
"78159","Carlos Vela",179,0,4,0,75.679,0.987,0,0,0,0,0,1,0,0
"60636","Mario Balotelli",1109,0,1,0,76.722,0.979,0,0,0,0,0,0,0,0
"72147","Manucho",1002,0,4,0,58.434,0.899,1,0,1,0,0,1,0,0
"130556","Yunus Malli",257,0,5,0,59.489,0.947,0,0,0,0,0,1,0,0
"127823","André Schürrle",553,0,5,1,55.972,0.96,0,0,0,1,0,1,0,0
"150957","Mauro Icardi",47,0,2,0,58.867,0.975,0,0,0,0,0,1,0,0
"48106","Filip Djordjevic",84,0,2,1,51.571,0.667,0,0,0,0,1,1,0,0
"123529","Radja Nainggolan",595,0,2,0,59.179,0.931,0,0,1,0,0,0,0,1
"107722","Lorenzo Insigne",585,0,2,0,71.843,0.984,0,0,0,0,0,1,0,0
"123760","Bakary Sako",2884,0,1,0,78.338,0.984,0,0,0,0,0,0,1,0
"82855","Luso",2453,0,4,0,80.805,0.984,0,0,0,0,0,1,0,0
"164393","Carlos Soler",3724,0,4,0,72.334,0.973,0,0,0,0,0,1,0,0
"146998","Marc Roca",3453,0,4,0,73.295,0.974,0,0,0,0,0,1,0,0
"90724","Hakan Calhanoglu",630,0,5,0,61.599,0.931,0,0,0,0,0,1,0,0
"101345","Giuseppe Vives",609,0,2,0,76.894,0.981,0,0,0,0,0,1,0,0
"34943","Keita",928,0,2,0,51.855,0.99,0,0,0,1,0,1,0,0
"164326","Diego Rico",3527,0,4,0,72.463,0.986,0,0,0,0,0,1,0,0
"31768","Marcos Alonso",426,0,1,0,70.802,0.978,0,0,0,0,0,1,0,0
"164346","Lucas Vázquez",2383,0,4,0,54.58,0.968,0,0,0,0,0,1,0,0
"124990","Isaac Cuenca",2208,0,4,0,70.705,0.973,0,0,0,0,0,1,0,0
"56283","Gregoire Defrel",2378,0,2,1,57.185,0.945,0,0,0,0,0,1,0,0
"35931","Jorge Molina",712,0,4,0,56.717,0.908,1,0,1,0,0,1,0,0
"64444","Patrick Herrmann",1144,0,5,0,56.831,0.899,0,0,0,1,1,1,0,0
"15942","Duda",353,0,4,0,63.458,0.971,0,0,0,0,0,1,0,0
"71829","Marc Stendera",1966,0,5,0,76.014,0.978,0,0,0,0,0,1,0,0
"167607","Mario Pasalic",2557,0,2,0,52.674,0.764,1,0,1,0,0,1,0,0
"44362","Shinji Kagawa",1533,0,5,0,54.315,0.84,0,0,0,0,1,1,0,0
"174090","Lamine Sané",1394,0,3,0,50.404,0.78,1,0,1,0,0,0,0,0
"32243","Etey Shechter",1855,0,3,0,61.171,0.922,0,1,0,0,0,1,0,0
"111468","Alberto Paloschi",161,0,1,0,57.131,0.888,0,0,0,0,0,0,0,0
"107294","Harry Kane",1940,0,1,0,60.218,0.967,0,0,0,0,0,1,0,0
"132282","Marek Hamsik",586,0,2,1,56.141,0.844,0,0,1,0,0,1,0,0
"34951","Luca Siligardi",534,0,2,0,59.578,0.964,0,0,0,0,0,1,0,0
"138645","Pierre-Emerick Aubameyang",282,0,5,0,52.103,0.824,0,0,0,0,1,1,0,1
"95668","Alessio Cerci",606,0,2,0,67.536,0.975,0,0,0,0,0,1,0,0
"67753","Christoph Kramer",875,0,5,0,78.362,0.986,0,0,0,0,0,1,0,0
"82827","Alberto Bueno",172,0,4,1,50.272,0.756,0,0,0,0,0,1,0,0
"136657","Alexis Blin",2623,0,3,0,69.751,0.967,0,0,0,0,0,1,0,0
"92254","Álvaro Vázquez",1137,0,4,1,54.241,0.778,1,0,1,0,0,1,0,0
"32183","Luka Modric",91,0,4,0,70.416,0.976,0,0,0,0,0,0,1,0
"18435","Shola Ameobi",1104,0,1,0,55.725,0.935,0,0,0,0,0,1,0,0
"140249","Pierre-Emerick Aubameyang",282,0,5,0,59.178,0.936,0,0,0,0,0,1,0,1
"127100","Diego Falcinelli",3091,0,2,0,68.952,0.971,0,0,0,0,0,1,0,0
"30444","Álvaro Domínguez",1872,0,5,0,51.768,0.851,0,0,1,0,0,0,0,1
"48259","Paulo Dybala",2293,0,2,0,67.844,0.973,0,0,0,0,0,0,1,0
"51635","Wylan Cyprien",2145,0,3,0,67.875,0.97,0,0,0,0,0,1,0,0
"166232","Gylfi Sigurdsson",683,0,1,0,77.414,0.982,0,0,0,0,0,1,0,0
"13115","Nélson Oliveira",120,0,3,0,54.351,0.785,1,0,1,0,0,0,0,0
"159166","Benjamin Hübner",2848,0,5,0,53.64,0.89,1,0,1,0,0,1,0,0
"174084","Cheick Diabaté",676,0,3,0,52.666,0.694,1,0,1,0,0,1,0,0
"18249","Pablo Zabaleta",1141,0,1,0,62.288,0.974,0,0,0,0,0,1,0,0
"36862","Stephan Schröck",1542,0,5,0,62.781,0.967,0,0,0,0,0,1,0,0
"37311","Rubén García",1005,0,4,0,54.224,0.953,0,0,0,0,0,1,0,1
"62213","Riccardo Montolivo",730,0,2,0,78.174,0.982,0,0,0,0,0,0,0,0
"106500","Ousmane Dembélé",3143,0,3,1,57.062,0.97,0,0,0,0,0,1,0,0
"158848","Daniel Wass",1277,0,4,0,75.75,0.982,0,0,0,0,0,0,1,0
"170450","Maxwel Cornet",2644,0,3,1,55.07,0.86,1,0,1,0,1,0,0,0
"99826","Benjamin Corgnet",184,0,3,0,68.753,0.963,0,0,0,0,0,1,0,0
"119432","Fabio Quagliarella",723,0,2,0,68.121,0.963,0,0,0,0,0,1,0,0
"44554","Luciano Vietto",2286,0,4,0,64.122,0.947,0,0,0,0,0,1,0,0
"140298","Christophe Mandanne",115,0,3,1,46.977,0.087,0,0,0,0,1,1,0,0
"70772","Theo Walcott",1436,0,1,0,52.413,0.937,0,0,0,0,1,1,0,0
"64677","Nabil Bentaleb",1694,0,1,0,71.673,0.98,0,0,0,0,0,1,0,0
"173070","Sam Vokes",2616,0,1,0,59.919,0.909,1,0,0,0,0,1,0,0
"91581","Russell Martin",822,0,1,0,54.527,0.888,1,0,1,0,0,0,0,0
"64554","Hakan Calhanoglu",630,0,5,0,75.252,0.979,0,0,0,0,0,0,1,0
"174742","De Marcos",404,0,4,1,51.806,0.704,1,0,1,0,1,1,0,0
"71039","João Pedro",2388,0,2,1,63.062,0.961,0,0,0,0,0,1,0,0
"17541","Coke",1546,0,4,1,68.434,0.984,0,0,0,0,0,1,0,0
"74498","Ashley Williams",1433,0,1,0,53.522,0.753,1,0,1,0,0,0,0,0
"152362","Alexis Sánchez",25,0,1,0,71.628,0.979,0,0,0,0,0,1,0,0
"164042","Thorgan Hazard",2228,0,5,0,57.97,0.974,0,0,0,0,0,1,0,0
"82964","Jesé",836,0,4,0,54.856,0.894,0,0,0,0,0,1,0,0
"174323","Danny Graham",243,0,1,0,51.124,0.878,0,0,0,0,0,0,0,0
"45975","Carlos Vela",179,0,4,0,58.601,0.979,0,0,0,0,0,1,0,0
"102617","Kenan Karaman",2372,0,5,0,53.329,0.837,0,0,1,0,0,1,0,0
"178182","Xabi Prieto",1147,0,4,1,57.581,0.965,0,0,0,0,0,0,0,0
"137823","Javi Márquez",193,0,4,0,74.035,0.975,0,0,0,0,0,0,0,0
"36517","Gonzalo Castro",774,0,4,0,68.09,0.981,0,0,0,0,0,1,0,0
"13892","Santiago Cazorla",820,0,1,0,57.636,0.971,0,0,0,0,0,1,0,0
"102615","Salif Sané",1042,0,5,0,66.494,0.965,0,0,0,0,0,1,0,0
"117477","Hernán Pérez",1126,0,4,1,61.917,0.956,0,0,0,0,0,0,0,1
"20371","Salvatore Masiello",1854,0,2,0,67.373,0.968,0,0,0,0,0,1,0,0
"115612","Maximilian Arnold",980,0,5,0,70.968,0.97,0,0,0,0,0,1,0,0
"171614","Jaume Costa",1018,0,4,0,76.845,0.98,0,0,0,0,0,0,0,0
"45783","Valter Birsa",909,0,2,0,69.482,0.974,0,0,0,0,0,0,1,0
"55774","Bojan",2124,0,1,1,52.211,0.78,0,0,1,0,1,1,0,1
"28855","Rubén Castro",1494,0,4,0,69.179,0.976,0,0,0,0,0,1,0,0
"142437","Eric-Maxim Choupo-Moting",261,0,5,0,67.339,0.96,0,0,1,0,0,1,0,0
"71953","Raúl Jiménez",2273,0,4,0,60.445,0.943,0,0,0,0,0,1,0,0
"148419","Guilherme",2299,0,4,0,53.762,0.943,1,0,1,0,0,0,0,0
"128915","Curtis Davies",233,0,1,0,54.129,0.868,1,0,1,0,0,0,0,0
"121162","Gerard Deulofeu",414,0,1,0,64.237,0.969,0,0,0,0,0,1,0,0
"171387","Marcello Trotta",3204,0,2,0,60.647,0.923,0,0,0,0,0,1,0,0
"42454","Antonio Candreva",519,0,2,0,79.087,0.984,0,0,0,0,0,0,1,0
"87329","Luisinho",2446,0,4,0,69.496,0.967,0,0,0,0,0,1,0,0
"74927","Lionel Messi",894,0,4,0,71.069,0.969,0,0,0,0,0,1,0,0
"69141","Gonzalo Higuaín",1095,0,2,0,58.654,0.892,0,0,1,0,1,1,0,0
"169892","Piotr Zielinski",2048,0,2,0,61.532,0.942,0,0,0,0,0,1,0,1
"67190","Bafétimbi Gomis",540,0,1,0,57.722,0.971,0,0,0,0,0,0,0,0
"59661","Robbie Brady",1133,0,1,0,79.668,0.982,0,0,0,0,0,1,0,0
"115047","Mikel Oyarzabal",3133,0,4,0,47.632,0.36,0,0,1,0,0,0,0,1
"23135","Djibril Sidibe",1339,0,3,0,74.903,0.978,0,0,0,0,0,0,0,1
"176681","Augusto Fernández",487,0,4,0,59.215,0.971,0,0,0,0,0,1,0,0
"91706","Ramires",560,0,1,0,69.173,0.977,0,0,0,0,0,1,0,0
"85164","Khalid Boutaib",2873,0,3,0,71.134,0.977,0,0,0,0,0,1,0,0
"56782","Ilkay Gündogan",2478,0,5,0,65.013,0.95,0,0,0,0,0,1,0,0
"101914","Nicolas de Preville",114,0,3,0,60.189,0.944,0,1,0,0,0,1,0,0
"116178","Odion Ighalo",392,0,1,0,57.138,0.901,0,0,0,0,0,1,0,0
"85324","Robert Lewandowski",286,0,5,1,54.254,0.784,0,0,0,0,1,1,0,0
"172446","Douglas",3552,0,4,1,64.643,0.946,0,0,0,0,0,1,0,0
"151280","Vincent Bessat",1393,0,3,0,61.094,0.964,0,0,0,0,0,1,0,0
"114261","Alexander Esswein",506,0,5,0,70.2,0.972,0,0,0,0,0,1,0,0
"181486","Martin Harnik",320,0,5,0,57.616,0.902,0,0,0,0,0,1,0,0
"153056","Baptiste Santamaria",3370,0,3,0,59.335,0.953,1,0,1,0,0,1,0,0
